province;red;green;blue;x;x
4771;183;19;1;NAME;x
4772;184;19;1;NAME;x
4773;185;19;1;NAME;x
4774;186;19;1;NAME;x
4775;187;19;1;NAME;x
4776;188;19;1;NAME;x
4777;189;19;1;NAME;x
4778;190;19;1;NAME;x
4779;191;19;1;NAME;x
4780;192;19;1;NAME;x
4781;193;19;1;NAME;x
4782;194;19;1;NAME;x
4783;195;19;1;NAME;x
4784;196;19;1;NAME;x
4785;197;19;1;NAME;x
4786;198;19;1;NAME;x
4787;199;19;1;NAME;x
4788;200;19;1;NAME;x
4789;201;19;1;NAME;x
4790;202;19;1;NAME;x
4791;203;19;1;NAME;x
4792;204;19;1;NAME;x
4793;205;19;1;NAME;x
4794;206;19;1;NAME;x
4795;207;19;1;NAME;x
4796;208;19;1;NAME;x
4797;209;19;1;NAME;x
4798;210;19;1;NAME;x
4799;211;19;1;NAME;x
4800;212;19;1;NAME;x
4801;213;19;1;NAME;x
4802;214;19;1;NAME;x
4803;215;19;1;NAME;x
4804;216;19;1;NAME;x
4805;217;19;1;NAME;x
4806;218;19;1;NAME;x
4807;219;19;1;NAME;x
4808;220;19;1;NAME;x
4809;221;19;1;NAME;x
4810;222;19;1;NAME;x
4811;223;19;1;NAME;x
4812;224;19;1;NAME;x
4813;225;19;1;NAME;x
4814;226;19;1;NAME;x
4815;227;19;1;NAME;x
4816;228;19;1;NAME;x
4817;229;19;1;NAME;x
4818;230;19;1;NAME;x
4819;231;19;1;NAME;x
4820;232;19;1;NAME;x
4821;233;19;1;NAME;x
4822;234;19;1;NAME;x
4823;235;19;1;NAME;x
4824;236;19;1;NAME;x
4825;237;19;1;NAME;x
4826;238;19;1;NAME;x
4827;239;19;1;NAME;x
4828;240;19;1;NAME;x
4829;241;19;1;NAME;x
4830;242;19;1;NAME;x
4831;243;19;1;NAME;x
4832;244;19;1;NAME;x
4833;245;19;1;NAME;x
4834;246;19;1;NAME;x
4835;247;19;1;NAME;x
4836;248;19;1;NAME;x
4837;249;19;1;NAME;x
4838;250;19;1;NAME;x
4839;251;19;1;NAME;x
4840;252;19;1;NAME;x
4841;253;19;1;NAME;x
4842;254;19;1;NAME;x
4843;255;19;1;NAME;x
4844;1;20;1;NAME;x
4845;2;20;1;NAME;x
4846;3;20;1;NAME;x
4847;4;20;1;NAME;x
4848;5;20;1;NAME;x
4849;6;20;1;NAME;x
4850;7;20;1;NAME;x
4851;8;20;1;NAME;x
4852;9;20;1;NAME;x
4853;10;20;1;NAME;x
4854;11;20;1;NAME;x
4855;12;20;1;NAME;x
4856;13;20;1;NAME;x
4857;14;20;1;NAME;x
4858;15;20;1;NAME;x
4859;16;20;1;NAME;x
4860;17;20;1;NAME;x
4861;18;20;1;NAME;x
4862;19;20;1;NAME;x
4863;20;20;1;NAME;x
4864;21;20;1;NAME;x
4865;22;20;1;NAME;x
4866;23;20;1;NAME;x
4867;24;20;1;NAME;x
4868;25;20;1;NAME;x
4869;26;20;1;NAME;x
4870;27;20;1;NAME;x
4871;28;20;1;NAME;x
4872;29;20;1;NAME;x
4873;30;20;1;NAME;x
4874;31;20;1;NAME;x
4875;32;20;1;NAME;x
4876;33;20;1;NAME;x
4877;34;20;1;NAME;x
4878;35;20;1;NAME;x
4879;36;20;1;NAME;x
4880;37;20;1;NAME;x
4881;38;20;1;NAME;x
4882;39;20;1;NAME;x
4883;40;20;1;NAME;x
4884;41;20;1;NAME;x
4885;42;20;1;NAME;x
4886;43;20;1;NAME;x
4887;44;20;1;NAME;x
4888;45;20;1;NAME;x
4889;46;20;1;NAME;x
4890;47;20;1;NAME;x
4891;48;20;1;NAME;x
4892;49;20;1;NAME;x
4893;50;20;1;NAME;x
4894;51;20;1;NAME;x
4895;52;20;1;NAME;x
4896;53;20;1;NAME;x
4897;54;20;1;NAME;x
4898;55;20;1;NAME;x
4899;56;20;1;NAME;x
4900;57;20;1;NAME;x
4901;58;20;1;NAME;x
4902;59;20;1;NAME;x
4903;60;20;1;NAME;x
4904;61;20;1;NAME;x
4905;62;20;1;NAME;x
4906;63;20;1;NAME;x
4907;64;20;1;NAME;x
4908;65;20;1;NAME;x
4909;66;20;1;NAME;x
4910;67;20;1;NAME;x
4911;68;20;1;NAME;x
4912;69;20;1;NAME;x
4913;70;20;1;NAME;x
4914;71;20;1;NAME;x
4915;72;20;1;NAME;x
4916;73;20;1;NAME;x
4917;74;20;1;NAME;x
4918;75;20;1;NAME;x
4919;76;20;1;NAME;x
4920;77;20;1;NAME;x
4921;78;20;1;NAME;x
4922;79;20;1;NAME;x
4923;80;20;1;NAME;x
4924;81;20;1;NAME;x
4925;82;20;1;NAME;x
4926;83;20;1;NAME;x
4927;84;20;1;NAME;x
4928;85;20;1;NAME;x
4929;86;20;1;NAME;x
4930;87;20;1;NAME;x
4931;88;20;1;NAME;x
4932;89;20;1;NAME;x
4933;90;20;1;NAME;x
4934;91;20;1;NAME;x
4935;92;20;1;NAME;x
4936;93;20;1;NAME;x
4937;94;20;1;NAME;x
4938;95;20;1;NAME;x
4939;96;20;1;NAME;x
4940;97;20;1;NAME;x
4941;98;20;1;NAME;x
4942;99;20;1;NAME;x
4943;100;20;1;NAME;x
4944;101;20;1;NAME;x
4945;102;20;1;NAME;x
4946;103;20;1;NAME;x
4947;104;20;1;NAME;x
4948;105;20;1;NAME;x
4949;106;20;1;NAME;x
4950;107;20;1;NAME;x
4951;108;20;1;NAME;x
4952;109;20;1;NAME;x
4953;110;20;1;NAME;x
4954;111;20;1;NAME;x
4955;112;20;1;NAME;x
4956;113;20;1;NAME;x
4957;114;20;1;NAME;x
4958;115;20;1;NAME;x
4959;116;20;1;NAME;x
4960;117;20;1;NAME;x
4961;118;20;1;NAME;x
4962;119;20;1;NAME;x
4963;120;20;1;NAME;x
4964;121;20;1;NAME;x
4965;122;20;1;NAME;x
4966;123;20;1;NAME;x
4967;124;20;1;NAME;x
4968;125;20;1;NAME;x
4969;126;20;1;NAME;x
4970;127;20;1;NAME;x
4971;128;20;1;NAME;x
4972;129;20;1;NAME;x
4973;130;20;1;NAME;x
4974;131;20;1;NAME;x
4975;132;20;1;NAME;x
4976;133;20;1;NAME;x
4977;134;20;1;NAME;x
4978;135;20;1;NAME;x
4979;136;20;1;NAME;x
4980;137;20;1;NAME;x
4981;138;20;1;NAME;x
4982;139;20;1;NAME;x
4983;140;20;1;NAME;x
4984;141;20;1;NAME;x
4985;142;20;1;NAME;x
4986;143;20;1;NAME;x
4987;144;20;1;NAME;x
4988;145;20;1;NAME;x
4989;146;20;1;NAME;x
4990;147;20;1;NAME;x
4991;148;20;1;NAME;x
4992;149;20;1;NAME;x
4993;150;20;1;NAME;x
4994;151;20;1;NAME;x
4995;152;20;1;NAME;x
4996;153;20;1;NAME;x
4997;154;20;1;NAME;x
4998;155;20;1;NAME;x
4999;156;20;1;NAME;x
5000;157;20;1;NAME;x
5001;158;20;1;NAME;x
5002;159;20;1;NAME;x
5003;160;20;1;NAME;x
5004;161;20;1;NAME;x
5005;162;20;1;NAME;x
5006;163;20;1;NAME;x
5007;164;20;1;NAME;x
5008;165;20;1;NAME;x
5009;166;20;1;NAME;x
5010;167;20;1;NAME;x
5011;168;20;1;NAME;x
5012;169;20;1;NAME;x
5013;170;20;1;NAME;x
5014;171;20;1;NAME;x
5015;172;20;1;NAME;x
5016;173;20;1;NAME;x
5017;174;20;1;NAME;x
5018;175;20;1;NAME;x
5019;176;20;1;NAME;x
5020;177;20;1;NAME;x
5021;178;20;1;NAME;x
5022;179;20;1;NAME;x
5023;180;20;1;NAME;x
5024;181;20;1;NAME;x
5025;182;20;1;NAME;x
5026;183;20;1;NAME;x
5027;184;20;1;NAME;x
5028;185;20;1;NAME;x
5029;186;20;1;NAME;x
5030;187;20;1;NAME;x
5031;188;20;1;NAME;x
5032;189;20;1;NAME;x
5033;190;20;1;NAME;x
5034;191;20;1;NAME;x
5035;192;20;1;NAME;x
5036;193;20;1;NAME;x
5037;194;20;1;NAME;x
5038;195;20;1;NAME;x
5039;196;20;1;NAME;x
5040;197;20;1;NAME;x
5041;198;20;1;NAME;x
5042;199;20;1;NAME;x
5043;200;20;1;NAME;x
5044;201;20;1;NAME;x
5045;202;20;1;NAME;x
5046;203;20;1;NAME;x
5047;204;20;1;NAME;x
5048;205;20;1;NAME;x
5049;206;20;1;NAME;x
5050;207;20;1;NAME;x
5051;208;20;1;NAME;x
5052;209;20;1;NAME;x
5053;210;20;1;NAME;x
5054;211;20;1;NAME;x
5055;212;20;1;NAME;x
5056;213;20;1;NAME;x
5057;214;20;1;NAME;x
5058;215;20;1;NAME;x
5059;216;20;1;NAME;x
5060;217;20;1;NAME;x
5061;218;20;1;NAME;x
5062;219;20;1;NAME;x
5063;220;20;1;NAME;x
5064;221;20;1;NAME;x
5065;222;20;1;NAME;x
5066;223;20;1;NAME;x
5067;224;20;1;NAME;x
5068;225;20;1;NAME;x
5069;226;20;1;NAME;x
5070;227;20;1;NAME;x
5071;228;20;1;NAME;x
5072;229;20;1;NAME;x
5073;230;20;1;NAME;x
5074;231;20;1;NAME;x
5075;232;20;1;NAME;x
5076;233;20;1;NAME;x
5077;234;20;1;NAME;x
5078;235;20;1;NAME;x
5079;236;20;1;NAME;x
5080;237;20;1;NAME;x
5081;238;20;1;NAME;x
5082;239;20;1;NAME;x
5083;240;20;1;NAME;x
5084;241;20;1;NAME;x
5085;242;20;1;NAME;x
5086;243;20;1;NAME;x
5087;244;20;1;NAME;x
5088;245;20;1;NAME;x
5089;246;20;1;NAME;x
5090;247;20;1;NAME;x
5091;248;20;1;NAME;x
5092;249;20;1;NAME;x
5093;250;20;1;NAME;x
5094;251;20;1;NAME;x
5095;252;20;1;NAME;x
5096;253;20;1;NAME;x
5097;254;20;1;NAME;x
5098;255;20;1;NAME;x
5099;1;21;1;NAME;x
5100;2;21;1;NAME;x
5101;3;21;1;NAME;x
5102;4;21;1;NAME;x
5103;5;21;1;NAME;x
5104;6;21;1;NAME;x
5105;7;21;1;NAME;x
5106;8;21;1;NAME;x
5107;9;21;1;NAME;x
5108;10;21;1;NAME;x
5109;11;21;1;NAME;x
5110;12;21;1;NAME;x
5111;13;21;1;NAME;x
5112;14;21;1;NAME;x
5113;15;21;1;NAME;x
5114;16;21;1;NAME;x
5115;17;21;1;NAME;x
5116;18;21;1;NAME;x
5117;19;21;1;NAME;x
5118;20;21;1;NAME;x
5119;21;21;1;NAME;x
5120;22;21;1;NAME;x
5121;23;21;1;NAME;x
5122;24;21;1;NAME;x
5123;25;21;1;NAME;x
5124;26;21;1;NAME;x
5125;27;21;1;NAME;x
5126;28;21;1;NAME;x
5127;29;21;1;NAME;x
5128;30;21;1;NAME;x
5129;31;21;1;NAME;x
5130;32;21;1;NAME;x
5131;33;21;1;NAME;x
5132;34;21;1;NAME;x
5133;35;21;1;NAME;x
5134;36;21;1;NAME;x
5135;37;21;1;NAME;x
5136;38;21;1;NAME;x
5137;39;21;1;NAME;x
5138;40;21;1;NAME;x
5139;41;21;1;NAME;x
5140;42;21;1;NAME;x
5141;43;21;1;NAME;x
5142;44;21;1;NAME;x
5143;45;21;1;NAME;x
5144;46;21;1;NAME;x
5145;47;21;1;NAME;x
5146;48;21;1;NAME;x
5147;49;21;1;NAME;x
5148;50;21;1;NAME;x
5149;51;21;1;NAME;x
5150;52;21;1;NAME;x
5151;53;21;1;NAME;x
5152;54;21;1;NAME;x
5153;55;21;1;NAME;x
5154;56;21;1;NAME;x
5155;57;21;1;NAME;x
5156;58;21;1;NAME;x
5157;59;21;1;NAME;x
5158;60;21;1;NAME;x
5159;61;21;1;NAME;x
5160;62;21;1;NAME;x
5161;63;21;1;NAME;x
5162;64;21;1;NAME;x
5163;65;21;1;NAME;x
5164;66;21;1;NAME;x
5165;67;21;1;NAME;x
5166;68;21;1;NAME;x
5167;69;21;1;NAME;x
5168;70;21;1;NAME;x
5169;71;21;1;NAME;x
5170;72;21;1;NAME;x
5171;73;21;1;NAME;x
5172;74;21;1;NAME;x
5173;75;21;1;NAME;x
5174;76;21;1;NAME;x
5175;77;21;1;NAME;x
5176;78;21;1;NAME;x
5177;79;21;1;NAME;x
5178;80;21;1;NAME;x
5179;81;21;1;NAME;x
5180;82;21;1;NAME;x
5181;83;21;1;NAME;x
5182;84;21;1;NAME;x
5183;85;21;1;NAME;x
5184;86;21;1;NAME;x
5185;87;21;1;NAME;x
5186;88;21;1;NAME;x
5187;89;21;1;NAME;x
5188;90;21;1;NAME;x
5189;91;21;1;NAME;x
5190;92;21;1;NAME;x
5191;93;21;1;NAME;x
5192;94;21;1;NAME;x
5193;95;21;1;NAME;x
5194;96;21;1;NAME;x
5195;97;21;1;NAME;x
5196;98;21;1;NAME;x
5197;99;21;1;NAME;x
5198;100;21;1;NAME;x
5199;101;21;1;NAME;x
5200;102;21;1;NAME;x
5201;103;21;1;NAME;x
5202;104;21;1;NAME;x
5203;105;21;1;NAME;x
5204;106;21;1;NAME;x
5205;107;21;1;NAME;x
5206;108;21;1;NAME;x
5207;109;21;1;NAME;x
5208;110;21;1;NAME;x
5209;111;21;1;NAME;x
5210;112;21;1;NAME;x
5211;113;21;1;NAME;x
5212;114;21;1;NAME;x
5213;115;21;1;NAME;x
5214;116;21;1;NAME;x
5215;117;21;1;NAME;x
5216;118;21;1;NAME;x
5217;119;21;1;NAME;x
5218;120;21;1;NAME;x
5219;121;21;1;NAME;x
5220;122;21;1;NAME;x
5221;123;21;1;NAME;x
5222;124;21;1;NAME;x
5223;125;21;1;NAME;x
5224;126;21;1;NAME;x
5225;127;21;1;NAME;x
5226;128;21;1;NAME;x
5227;129;21;1;NAME;x
5228;130;21;1;NAME;x
5229;131;21;1;NAME;x
5230;132;21;1;NAME;x
5231;133;21;1;NAME;x
5232;134;21;1;NAME;x
5233;135;21;1;NAME;x
5234;136;21;1;NAME;x
5235;137;21;1;NAME;x
5236;138;21;1;NAME;x
5237;139;21;1;NAME;x
5238;140;21;1;NAME;x
5239;141;21;1;NAME;x
5240;142;21;1;NAME;x
5241;143;21;1;NAME;x
5242;144;21;1;NAME;x
5243;145;21;1;NAME;x
5244;146;21;1;NAME;x
5245;147;21;1;NAME;x
5246;148;21;1;NAME;x
5247;149;21;1;NAME;x
5248;150;21;1;NAME;x
5249;151;21;1;NAME;x
5250;152;21;1;NAME;x
5251;153;21;1;NAME;x
5252;154;21;1;NAME;x
5253;155;21;1;NAME;x
5254;156;21;1;NAME;x
5255;157;21;1;NAME;x
5256;158;21;1;NAME;x
5257;159;21;1;NAME;x
5258;160;21;1;NAME;x
5259;161;21;1;NAME;x
5260;162;21;1;NAME;x
5261;163;21;1;NAME;x
5262;164;21;1;NAME;x
5263;165;21;1;NAME;x
5264;166;21;1;NAME;x
5265;167;21;1;NAME;x
5266;168;21;1;NAME;x
5267;169;21;1;NAME;x
5268;170;21;1;NAME;x
5269;171;21;1;NAME;x
5270;172;21;1;NAME;x
5271;173;21;1;NAME;x
5272;174;21;1;NAME;x
5273;175;21;1;NAME;x
5274;176;21;1;NAME;x
5275;177;21;1;NAME;x
5276;178;21;1;NAME;x
5277;179;21;1;NAME;x
5278;180;21;1;NAME;x
5279;181;21;1;NAME;x
5280;182;21;1;NAME;x
5281;183;21;1;NAME;x
5282;184;21;1;NAME;x
5283;185;21;1;NAME;x
5284;186;21;1;NAME;x
5285;187;21;1;NAME;x
5286;188;21;1;NAME;x
5287;189;21;1;NAME;x
5288;190;21;1;NAME;x
5289;191;21;1;NAME;x
5290;192;21;1;NAME;x
5291;193;21;1;NAME;x
5292;194;21;1;NAME;x
5293;195;21;1;NAME;x
5294;196;21;1;NAME;x
5295;197;21;1;NAME;x
5296;198;21;1;NAME;x
5297;199;21;1;NAME;x
5298;200;21;1;NAME;x
5299;201;21;1;NAME;x
5300;202;21;1;NAME;x
5301;203;21;1;NAME;x
5302;204;21;1;NAME;x
5303;205;21;1;NAME;x
5304;206;21;1;NAME;x
5305;207;21;1;NAME;x
5306;208;21;1;NAME;x
5307;209;21;1;NAME;x
5308;210;21;1;NAME;x
5309;211;21;1;NAME;x
5310;212;21;1;NAME;x
5311;213;21;1;NAME;x
5312;214;21;1;NAME;x
5313;215;21;1;NAME;x
5314;216;21;1;NAME;x
5315;217;21;1;NAME;x
5316;218;21;1;NAME;x
5317;219;21;1;NAME;x
5318;220;21;1;NAME;x
5319;221;21;1;NAME;x
5320;222;21;1;NAME;x
5321;223;21;1;NAME;x
5322;224;21;1;NAME;x
5323;225;21;1;NAME;x
5324;226;21;1;NAME;x
5325;227;21;1;NAME;x
5326;228;21;1;NAME;x
5327;229;21;1;NAME;x
5328;230;21;1;NAME;x
5329;231;21;1;NAME;x
5330;232;21;1;NAME;x
5331;233;21;1;NAME;x
5332;234;21;1;NAME;x
5333;235;21;1;NAME;x
5334;236;21;1;NAME;x
5335;237;21;1;NAME;x
5336;238;21;1;NAME;x
5337;239;21;1;NAME;x
5338;240;21;1;NAME;x
5339;241;21;1;NAME;x
5340;242;21;1;NAME;x
5341;243;21;1;NAME;x
5342;244;21;1;NAME;x
5343;245;21;1;NAME;x
5344;246;21;1;NAME;x
5345;247;21;1;NAME;x
5346;248;21;1;NAME;x
5347;249;21;1;NAME;x
5348;250;21;1;NAME;x
5349;251;21;1;NAME;x
5350;252;21;1;NAME;x
5351;253;21;1;NAME;x
5352;254;21;1;NAME;x
5353;255;21;1;NAME;x
5354;1;22;1;NAME;x
5355;2;22;1;NAME;x
5356;3;22;1;NAME;x
5357;4;22;1;NAME;x
5358;5;22;1;NAME;x
5359;6;22;1;NAME;x
5360;7;22;1;NAME;x
5361;8;22;1;NAME;x
5362;9;22;1;NAME;x
5363;10;22;1;NAME;x
5364;11;22;1;NAME;x
5365;12;22;1;NAME;x
5366;13;22;1;NAME;x
5367;14;22;1;NAME;x
5368;15;22;1;NAME;x
5369;16;22;1;NAME;x
5370;17;22;1;NAME;x
5371;18;22;1;NAME;x
5372;19;22;1;NAME;x
5373;20;22;1;NAME;x
5374;21;22;1;NAME;x
5375;22;22;1;NAME;x
5376;23;22;1;NAME;x
5377;24;22;1;NAME;x
5378;25;22;1;NAME;x
5379;26;22;1;NAME;x
5380;27;22;1;NAME;x
5381;28;22;1;NAME;x
5382;29;22;1;NAME;x
5383;30;22;1;NAME;x
5384;31;22;1;NAME;x
5385;32;22;1;NAME;x
5386;33;22;1;NAME;x
5387;34;22;1;NAME;x
5388;35;22;1;NAME;x
5389;36;22;1;NAME;x
5390;37;22;1;NAME;x
5391;38;22;1;NAME;x
5392;39;22;1;NAME;x
5393;40;22;1;NAME;x
5394;41;22;1;NAME;x
5395;42;22;1;NAME;x
5396;43;22;1;NAME;x
5397;44;22;1;NAME;x
5398;45;22;1;NAME;x
5399;46;22;1;NAME;x
5400;47;22;1;NAME;x
5401;48;22;1;NAME;x
5402;49;22;1;NAME;x
5403;50;22;1;NAME;x
5404;51;22;1;NAME;x
5405;52;22;1;NAME;x
5406;53;22;1;NAME;x
5407;54;22;1;NAME;x
5408;55;22;1;NAME;x
5409;56;22;1;NAME;x
5410;57;22;1;NAME;x
5411;58;22;1;NAME;x
5412;59;22;1;NAME;x
5413;60;22;1;NAME;x
5414;61;22;1;NAME;x
5415;62;22;1;NAME;x
5416;63;22;1;NAME;x
5417;64;22;1;NAME;x
5418;65;22;1;NAME;x
5419;66;22;1;NAME;x
5420;67;22;1;NAME;x
5421;68;22;1;NAME;x
5422;69;22;1;NAME;x
5423;70;22;1;NAME;x
5424;71;22;1;NAME;x
5425;72;22;1;NAME;x
5426;73;22;1;NAME;x
5427;74;22;1;NAME;x
5428;75;22;1;NAME;x
5429;76;22;1;NAME;x
5430;77;22;1;NAME;x
5431;78;22;1;NAME;x
5432;79;22;1;NAME;x
5433;80;22;1;NAME;x
5434;81;22;1;NAME;x
5435;82;22;1;NAME;x
5436;83;22;1;NAME;x
5437;84;22;1;NAME;x
5438;85;22;1;NAME;x
5439;86;22;1;NAME;x
5440;87;22;1;NAME;x
5441;88;22;1;NAME;x
5442;89;22;1;NAME;x
5443;90;22;1;NAME;x
5444;91;22;1;NAME;x
5445;92;22;1;NAME;x
5446;93;22;1;NAME;x
5447;94;22;1;NAME;x
5448;95;22;1;NAME;x
5449;96;22;1;NAME;x
5450;97;22;1;NAME;x
5451;98;22;1;NAME;x
5452;99;22;1;NAME;x
5453;100;22;1;NAME;x
5454;101;22;1;NAME;x
5455;102;22;1;NAME;x
5456;103;22;1;NAME;x
5457;104;22;1;NAME;x
5458;105;22;1;NAME;x
5459;106;22;1;NAME;x
5460;107;22;1;NAME;x
5461;108;22;1;NAME;x
5462;109;22;1;NAME;x
5463;110;22;1;NAME;x
5464;111;22;1;NAME;x
5465;112;22;1;NAME;x
5466;113;22;1;NAME;x
5467;114;22;1;NAME;x
5468;115;22;1;NAME;x
5469;116;22;1;NAME;x
5470;117;22;1;NAME;x
5471;118;22;1;NAME;x
5472;119;22;1;NAME;x
5473;120;22;1;NAME;x
5474;121;22;1;NAME;x
5475;122;22;1;NAME;x
5476;123;22;1;NAME;x
5477;124;22;1;NAME;x
5478;125;22;1;NAME;x
5479;126;22;1;NAME;x
5480;127;22;1;NAME;x
5481;128;22;1;NAME;x
5482;129;22;1;NAME;x
5483;130;22;1;NAME;x
5484;131;22;1;NAME;x
5485;132;22;1;NAME;x
5486;133;22;1;NAME;x
5487;134;22;1;NAME;x
5488;135;22;1;NAME;x
5489;136;22;1;NAME;x
5490;137;22;1;NAME;x
5491;138;22;1;NAME;x
5492;139;22;1;NAME;x
5493;140;22;1;NAME;x
5494;141;22;1;NAME;x
5495;142;22;1;NAME;x
5496;143;22;1;NAME;x
5497;144;22;1;NAME;x
5498;145;22;1;NAME;x
5499;146;22;1;NAME;x
5500;147;22;1;NAME;x
5501;148;22;1;NAME;x
5502;149;22;1;NAME;x
5503;150;22;1;NAME;x
5504;151;22;1;NAME;x
5505;152;22;1;NAME;x
5506;153;22;1;NAME;x
5507;154;22;1;NAME;x
5508;155;22;1;NAME;x
5509;156;22;1;NAME;x
5510;157;22;1;NAME;x
5511;158;22;1;NAME;x
5512;159;22;1;NAME;x
5513;160;22;1;NAME;x
5514;161;22;1;NAME;x
5515;162;22;1;NAME;x
5516;163;22;1;NAME;x
5517;164;22;1;NAME;x
5518;165;22;1;NAME;x
5519;166;22;1;NAME;x
5520;167;22;1;NAME;x
5521;168;22;1;NAME;x
5522;169;22;1;NAME;x
5523;170;22;1;NAME;x
5524;171;22;1;NAME;x
5525;172;22;1;NAME;x
5526;173;22;1;NAME;x
5527;174;22;1;NAME;x
5528;175;22;1;NAME;x
5529;176;22;1;NAME;x
5530;177;22;1;NAME;x
5531;178;22;1;NAME;x
5532;179;22;1;NAME;x
5533;180;22;1;NAME;x
5534;181;22;1;NAME;x
5535;182;22;1;NAME;x
5536;183;22;1;NAME;x
5537;184;22;1;NAME;x
5538;185;22;1;NAME;x
5539;186;22;1;NAME;x
5540;187;22;1;NAME;x
5541;188;22;1;NAME;x
5542;189;22;1;NAME;x
5543;190;22;1;NAME;x
5544;191;22;1;NAME;x
5545;192;22;1;NAME;x
5546;193;22;1;NAME;x
5547;194;22;1;NAME;x
5548;195;22;1;NAME;x
5549;196;22;1;NAME;x
5550;197;22;1;NAME;x
5551;198;22;1;NAME;x
5552;199;22;1;NAME;x
5553;200;22;1;NAME;x
5554;201;22;1;NAME;x
5555;202;22;1;NAME;x
5556;203;22;1;NAME;x
5557;204;22;1;NAME;x
5558;205;22;1;NAME;x
5559;206;22;1;NAME;x
5560;207;22;1;NAME;x
5561;208;22;1;NAME;x
5562;209;22;1;NAME;x
5563;210;22;1;NAME;x
5564;211;22;1;NAME;x
5565;212;22;1;NAME;x
5566;213;22;1;NAME;x
5567;214;22;1;NAME;x
5568;215;22;1;NAME;x
5569;216;22;1;NAME;x
5570;217;22;1;NAME;x
5571;218;22;1;NAME;x
5572;219;22;1;NAME;x
5573;220;22;1;NAME;x
5574;221;22;1;NAME;x
5575;222;22;1;NAME;x
5576;223;22;1;NAME;x
5577;224;22;1;NAME;x
5578;225;22;1;NAME;x
5579;226;22;1;NAME;x
5580;227;22;1;NAME;x
5581;228;22;1;NAME;x
5582;229;22;1;NAME;x
5583;230;22;1;NAME;x
5584;231;22;1;NAME;x
5585;232;22;1;NAME;x
5586;233;22;1;NAME;x
5587;234;22;1;NAME;x
5588;235;22;1;NAME;x
5589;236;22;1;NAME;x
5590;237;22;1;NAME;x
5591;238;22;1;NAME;x
5592;239;22;1;NAME;x
5593;240;22;1;NAME;x
5594;241;22;1;NAME;x
5595;242;22;1;NAME;x
5596;243;22;1;NAME;x
5597;244;22;1;NAME;x
5598;245;22;1;NAME;x
5599;246;22;1;NAME;x
5600;247;22;1;NAME;x
5601;248;22;1;NAME;x
5602;249;22;1;NAME;x
5603;250;22;1;NAME;x
5604;251;22;1;NAME;x
5605;252;22;1;NAME;x
5606;253;22;1;NAME;x
5607;254;22;1;NAME;x
5608;255;22;1;NAME;x
5609;1;23;1;NAME;x
5610;2;23;1;NAME;x
5611;3;23;1;NAME;x
5612;4;23;1;NAME;x
5613;5;23;1;NAME;x
5614;6;23;1;NAME;x
5615;7;23;1;NAME;x
5616;8;23;1;NAME;x
5617;9;23;1;NAME;x
5618;10;23;1;NAME;x
5619;11;23;1;NAME;x
5620;12;23;1;NAME;x
5621;13;23;1;NAME;x
5622;14;23;1;NAME;x
5623;15;23;1;NAME;x
5624;16;23;1;NAME;x
5625;17;23;1;NAME;x
5626;18;23;1;NAME;x
5627;19;23;1;NAME;x
5628;20;23;1;NAME;x
5629;21;23;1;NAME;x
5630;22;23;1;NAME;x
5631;23;23;1;NAME;x
5632;24;23;1;NAME;x
5633;25;23;1;NAME;x
5634;26;23;1;NAME;x
5635;27;23;1;NAME;x
5636;28;23;1;NAME;x
5637;29;23;1;NAME;x
5638;30;23;1;NAME;x
5639;31;23;1;NAME;x
5640;32;23;1;NAME;x
5641;33;23;1;NAME;x
5642;34;23;1;NAME;x
5643;35;23;1;NAME;x
5644;36;23;1;NAME;x
5645;37;23;1;NAME;x
5646;38;23;1;NAME;x
5647;39;23;1;NAME;x
5648;40;23;1;NAME;x
5649;41;23;1;NAME;x
5650;42;23;1;NAME;x
5651;43;23;1;NAME;x
5652;44;23;1;NAME;x
5653;45;23;1;NAME;x
5654;46;23;1;NAME;x
5655;47;23;1;NAME;x
5656;48;23;1;NAME;x
5657;49;23;1;NAME;x
5658;50;23;1;NAME;x
5659;51;23;1;NAME;x
5660;52;23;1;NAME;x
5661;53;23;1;NAME;x
5662;54;23;1;NAME;x
5663;55;23;1;NAME;x
5664;56;23;1;NAME;x
5665;57;23;1;NAME;x
5666;58;23;1;NAME;x
5667;59;23;1;NAME;x
5668;60;23;1;NAME;x
5669;61;23;1;NAME;x
5670;62;23;1;NAME;x
5671;63;23;1;NAME;x
5672;64;23;1;NAME;x
5673;65;23;1;NAME;x
5674;66;23;1;NAME;x
5675;67;23;1;NAME;x
5676;68;23;1;NAME;x
5677;69;23;1;NAME;x
5678;70;23;1;NAME;x
5679;71;23;1;NAME;x
5680;72;23;1;NAME;x
5681;73;23;1;NAME;x
5682;74;23;1;NAME;x
5683;75;23;1;NAME;x
5684;76;23;1;NAME;x
5685;77;23;1;NAME;x
5686;78;23;1;NAME;x
5687;79;23;1;NAME;x
5688;80;23;1;NAME;x
5689;81;23;1;NAME;x
5690;82;23;1;NAME;x
5691;83;23;1;NAME;x
5692;84;23;1;NAME;x
5693;85;23;1;NAME;x
5694;86;23;1;NAME;x
5695;87;23;1;NAME;x
5696;88;23;1;NAME;x
5697;89;23;1;NAME;x
5698;90;23;1;NAME;x
5699;91;23;1;NAME;x
5700;92;23;1;NAME;x
5701;93;23;1;NAME;x
5702;94;23;1;NAME;x
