city,abbr,label,population,province_id,state_id,state_name,value,included,reason
Berlin,NH,"Berlin, NH",9367,5577,223,"Great North Woods, NH",3,0,pending
Payette,ID,"Payette, ID",7380,765,224,"Cascade, ID",3,1,state_coverage_guarantee
Morris,MN,"Morris, MN",5352,469,228,"Saint Cloud, MN",3,0,pending
Lyndon,VT,"Lyndon, VT",5496,931,231,"Northeast Kingdom, VT",3,0,pending
Buxton,ME,"Buxton, ME",8136,5606,232,"Portland Casco Bay, ME",3,0,pending
Gorham,ME,"Gorham, ME",6882,8602,232,"Portland Casco Bay, ME",3,0,pending
Newport,VT,"Newport, VT",4500,4055,236,"Franklin, VT",3,0,pending
Menominee,MI,"Menominee, MI",8382,1577,238,"Alger, MI",3,0,pending
Madison,MT,"Madison, MT",2400,2915,239,"Dillon, MT",3,0,pending
Ashland,WI,"Ashland, WI",8040,4243,241,"Superior, WI",3,0,pending
North Elba,NY,"North Elba, NY",8474,1310,242,"St. Lawrence, NY",3,0,pending
Malone,NY,"Malone, NY",5756,5589,242,"St. Lawrence, NY",3,0,pending
Sun Valley,ID,"Sun Valley, ID",1400,5633,243,"Salmon, ID",3,0,pending
Logan,OH,"Logan, OH",7117,2082,247,"Athens, OH",3,0,pending
Geneva,OH,"Geneva, OH",6447,5925,247,"Athens, OH",3,0,pending
Jackson,OH,"Jackson, OH",6243,5979,247,"Athens, OH",3,0,pending
Rice Lake,WI,"Rice Lake, WI",8391,854,251,"Hayward, WI",3,1,state_coverage_guarantee
Rhinelander,WI,"Rhinelander, WI",7526,5611,251,"Hayward, WI",3,0,pending
Rockingham,VT,"Rockingham, VT",5198,5624,253,"Rutland, VT",3,1,quota_medium
Drummond Island,MI,"Drummond Island, MI",1200,6726,254,"Drummond Island, MI",3,0,pending
Hardin,MT,"Hardin, MT",1032,341,256,"Hardin, MT",3,0,pending
Saint Ignace,MI,"Saint Ignace, MI",3000,6729,263,"Mackinac Island, MI",3,0,pending
Shawano,WI,"Shawano, WI",9128,159,265,"Stevens Point, WI",3,0,pending
Waupaca,WI,"Waupaca, WI",6014,393,265,"Stevens Point, WI",3,1,quota_medium
Antigo,WI,"Antigo, WI",7869,994,265,"Stevens Point, WI",3,0,pending
Wapakoneta,OH,"Wapakoneta, OH",9823,5877,266,"Dayton, OH",3,0,pending
Saint Marys,OH,"Saint Marys, OH",8332,8669,266,"Dayton, OH",3,0,pending
Petoskey,MI,"Petoskey, MI",5719,4736,267,"Mackinac City, MI",3,1,quota_sparse
Thief River Falls,MN,"Thief River Falls, MN",8752,505,269,"Clearwater, MN",3,0,pending
Crookston,MN,"Crookston, MN",7787,5554,269,"Clearwater, MN",3,0,pending
Beaver Island,MI,"Beaver Island, MI",720,6732,270,"Beaver Island, MI",3,0,pending
Harding,SD,"Harding, SD",1623,1018,276,"Aberdeen, SD",3,0,pending
Mobridge,SD,"Mobridge, SD",4364,5618,276,"Aberdeen, SD",3,0,pending
Brookings,OR,"Brookings, OR",6476,2552,278,"Medford, OR",3,1,quota_medium
Yellowstone,WY,"Yellowstone, WY",1800,4759,281,"Old Faithful, WY",3,0,pending
Lander,WY,"Lander, WY",7686,833,283,"Casper, WY",3,0,pending
Upper Sandusky,OH,"Upper Sandusky, OH",6527,1858,286,"Richland, OH",3,0,pending
Shelby,OH,"Shelby, OH",9058,5861,286,"Richland, OH",3,0,pending
Hailey,ID,"Hailey, ID",8134,1021,288,"Boise, ID",3,0,pending
Bay Harbor,MI,"Bay Harbor, MI",5749,8623,290,"Grand Traverse, MI",3,0,pending
Richland,NY,"Richland, NY",5661,1313,291,"Oswego, NY",3,0,pending
Bennington,VT,"Bennington, VT",9074,4286,293,"Windham, VT",3,0,pending
Montevideo,MN,"Montevideo, MN",5217,286,298,"Marshall, MN",3,1,quota_medium
Redwood Falls,MN,"Redwood Falls, MN",5061,5086,298,"Marshall, MN",3,0,pending
Great Barrington,MA,"Great Barrington, MA",7172,2161,302,"Berkshire, MA",3,0,pending
Lucerne Valley,CA,"Lucerne Valley, CA",5811,294,303,"Mojave, CA",3,0,pending
Fort Irwin,CA,"Fort Irwin, CA",8845,3581,303,"Mojave, CA",3,0,pending
Kasson,MN,"Kasson, MN",6123,2799,304,"Saint Paul, MN",3,0,pending
Ilion,NY,"Ilion, NY",7926,3904,305,"Chenango, NY",3,1,quota_medium
Lakeview,NY,"Lakeview, NY",5625,5722,305,"Chenango, NY",3,0,pending
Seneca Falls,NY,"Seneca Falls, NY",6681,3577,308,"Onondaga, NY",3,0,pending
Trippe,SD,"Trippe, SD",600,1394,309,"Trippe, SD",3,0,pending
Preston,ID,"Preston, ID",5212,1060,310,"Pocatello, ID",3,0,pending
Brockport,NY,"Brockport, NY",8357,3579,314,"Genesse, NY",3,0,pending
Medina,NY,"Medina, NY",5827,5693,314,"Genesse, NY",3,0,pending
Manistee,MI,"Manistee, MI",6084,96,317,"Mason, MI",3,0,pending
Bridgeport,MI,"Bridgeport, MI",6950,5730,318,"Saginaw, MI",3,0,pending
Geneseo,NY,"Geneseo, NY",8173,4923,325,"Cattaraugus, NY",3,0,pending
Hornell,NY,"Hornell, NY",8336,5743,325,"Cattaraugus, NY",3,0,pending
Windham,NY,"Windham, NY",2640,3171,327,"Windham, NY",3,0,pending
Fallon,NV,"Fallon, NV",8458,2187,331,"Mojave, NV",3,1,state_coverage_guarantee
Ely,NV,"Ely, NV",4255,3727,331,"Mojave, NV",3,0,pending
Lovelock,NV,"Lovelock, NV",2588,4956,331,"Mojave, NV",3,0,pending
Lapeer,MI,"Lapeer, MI",8790,4129,336,"Oakland, MI",3,0,pending
Carbondale,PA,"Carbondale, PA",8566,2543,342,"Lackawanna, PA",3,0,pending
Sayre,PA,"Sayre, PA",5424,5753,342,"Lackawanna, PA",3,0,pending
West Wendover,NV,"West Wendover, NV",3128,3654,344,"West Wendover, NV",3,0,pending
Maquoketa,IA,"Maquoketa, IA",5989,1920,347,"Davenport, IA",3,0,pending
Iowa Falls,IA,"Iowa Falls, IA",5195,391,349,"Mason City, IA",3,0,pending
Algona,IA,"Algona, IA",5470,2285,349,"Mason City, IA",3,1,quota_medium
Atlantic,IA,"Atlantic, IA",6833,1192,350,"Council Bluffs, IA",3,0,pending
Harlan,IA,"Harlan, IA",5002,1551,350,"Council Bluffs, IA",3,0,pending
Clarinda,IA,"Clarinda, IA",5418,2954,350,"Council Bluffs, IA",3,1,quota_medium
Red Oak,IA,"Red Oak, IA",5472,5878,350,"Council Bluffs, IA",3,0,pending
Hastings,MI,"Hastings, MI",7284,4838,351,"Kent, MI",3,0,pending
Richfield,UT,"Richfield, UT",7592,495,352,"Delta, UT",3,0,pending
Delta,UT,"Delta, UT",4010,3298,352,"Delta, UT",3,0,pending
Stansbury park,UT,"Stansbury park, UT",5145,8045,352,"Delta, UT",3,0,pending
Corry,PA,"Corry, PA",6420,2753,353,"Erie, PA",3,0,pending
Torrington,WY,"Torrington, WY",6669,3457,355,"Cheyenne, WY",3,0,pending
Bradford,PA,"Bradford, PA",8507,3285,356,"McKean, PA",3,0,pending
Warren,PA,"Warren, PA",9334,4180,356,"McKean, PA",3,0,pending
Sunbury,PA,"Sunbury, PA",9652,2091,359,"Lehigh, PA",3,0,pending
Lehighton,PA,"Lehighton, PA",5314,5789,359,"Lehigh, PA",3,0,pending
Willard,OH,"Willard, OH",6063,5055,361,"Sandusky, OH",3,0,pending
Lewistown,PA,"Lewistown, PA",8271,520,363,"Northumberland, PA",3,0,pending
Clearfield,PA,"Clearfield, PA",6030,1319,363,"Northumberland, PA",3,0,pending
Selinsgrove,PA,"Selinsgrove, PA",5792,3773,363,"Northumberland, PA",3,0,pending
Lock Haven,PA,"Lock Haven, PA",9604,5796,363,"Northumberland, PA",3,0,pending
Grove City,PA,"Grove City, PA",8193,3861,365,"Lawrence, PA",3,0,pending
Titusville,PA,"Titusville, PA",5389,4291,365,"Lawrence, PA",3,1,quota_medium
Harvard,IL,"Harvard, IL",9194,5795,366,"Chicago Metro, IL",3,0,pending
Princeton,IL,"Princeton, IL",7594,4822,369,"Rockford, IL",3,0,pending
Rochelle,IL,"Rochelle, IL",9309,5831,369,"Rockford, IL",3,0,pending
DuBois,PA,"DuBois, PA",7597,3262,371,"Centre, PA",3,0,pending
Mystic Island,NJ,"Mystic Island, NJ",8493,5852,374,"Monmouth, NJ",3,0,pending
Napoleon,OH,"Napoleon, OH",8595,5077,379,"Williams, OH",3,0,pending
South Bairoil,WY,"South Bairoil, WY",5000,5851,380,"Adobie Town Rim, WY",3,0,pending
Columbia City,IN,"Columbia City, IN",8857,5866,382,"Fort Wayne, IN",3,0,pending
Decatur,IN,"Decatur, IN",9465,5871,382,"Fort Wayne, IN",3,0,pending
Apple Valley,OH,"Apple Valley, OH",5058,5880,383,"Columbus, OH",3,0,pending
Somerset,PA,"Somerset, PA",6032,509,387,"Blair, PA",3,0,pending
Red Lion,PA,"Red Lion, PA",6321,4558,388,"York, PA",3,0,pending
Villas,NJ,"Villas, NJ",9483,1490,389,"Camden, NJ",3,0,pending
Beardstown,IL,"Beardstown, IL",5738,2881,390,"Adams, IL",3,0,pending
Uniontown,PA,"Uniontown, PA",9990,2143,391,"Westmoreland, PA",3,0,pending
Maple Glen,PA,"Maple Glen, PA",7635,5091,391,"Westmoreland, PA",3,0,pending
Rochester,IN,"Rochester, IN",6065,5869,392,"Jasper, IN",3,0,pending
Craig,CO,"Craig, CO",8844,2602,394,"Grand Junction, CO",3,1,quota_medium
Harrisburg,IL,"Harrisburg, IL",8891,1527,396,"Mount Vernon, IL",3,0,pending
Carmi,IL,"Carmi, IL",5119,4124,396,"Mount Vernon, IL",3,0,pending
Metropolis,IL,"Metropolis, IL",6334,4270,396,"Mount Vernon, IL",3,0,pending
Mount Carmel,IL,"Mount Carmel, IL",7027,5006,396,"Mount Vernon, IL",3,0,pending
Benton,IL,"Benton, IL",7041,8686,396,"Mount Vernon, IL",3,0,pending
Walden,CO,"Walden, CO",750,3025,399,"Walden, CO",3,0,pending
York,NE,"York, NE",7864,1170,400,"Lincoln, NE",3,0,pending
Crete,NE,"Crete, NE",7037,2248,400,"Lincoln, NE",3,0,pending
Nebraska City,NE,"Nebraska City, NE",7335,2854,400,"Lincoln, NE",3,0,pending
Schuyler,NE,"Schuyler, NE",6171,4528,400,"Lincoln, NE",3,0,pending
Bright,IN,"Bright, IN",5693,3523,405,"Bartholomew, IN",3,0,pending
Batesville,IN,"Batesville, IN",6611,5969,405,"Bartholomew, IN",3,0,pending
Salem,IN,"Salem, IN",6217,5998,405,"Bartholomew, IN",3,1,quota_medium
Hillsboro,OH,"Hillsboro, OH",6557,4297,407,"Clinton, OH",3,0,pending
Chestertown,MD,"Chestertown, MD",5093,5891,411,"Queen Anne's, MD",3,0,pending
Brunswick,MD,"Brunswick, MD",6116,2826,412,"Frederick, MD",3,0,pending
Thurmont,MD,"Thurmont, MD",6454,5885,412,"Frederick, MD",3,0,pending
Holdrege,NE,"Holdrege, NE",5561,1950,413,"Adams, NE",3,0,pending
Elkins,WV,"Elkins, WV",7226,1139,416,"Morgantown, WV",3,0,pending
Bridgeport,WV,"Bridgeport, WV",8359,5934,416,"Morgantown, WV",3,0,pending
Rehoboth Beach,DE,"Rehoboth Beach, DE",1500,4901,420,"Sussex, DE",3,0,pending
Seaford,DE,"Seaford, DE",7586,5037,420,"Sussex, DE",3,1,state_coverage_guarantee
Georgetown,DE,"Georgetown, DE",7051,5912,420,"Sussex, DE",3,0,pending
New Martinsville,WV,"New Martinsville, WV",5218,5918,421,"Monogalia, WV",3,0,pending
Woodstock,VA,"Woodstock, VA",5248,5931,423,"Frederick, VA",3,0,pending
Hollymead,VA,"Hollymead, VA",7690,5970,423,"Frederick, VA",3,0,pending
Purcellville,VA,"Purcellville, VA",9232,4188,424,"Fairfax, VA",3,0,pending
Warrenton,VA,"Warrenton, VA",9897,5938,424,"Fairfax, VA",3,0,pending
Lake of the Woods,VA,"Lake of the Woods, VA",7177,5946,424,"Fairfax, VA",3,0,pending
Chesapeake Beach,MD,"Chesapeake Beach, MD",5873,4961,425,"Prince George's, MD",3,0,pending
La Plata,MD,"La Plata, MD",9125,5953,425,"Prince George's, MD",3,0,pending
Warrenton,MO,"Warrenton, MO",8106,395,426,"Bowling Green, MO",3,0,pending
Savoy,IL,"Savoy, IL",8133,5962,427,"Bloomington, IL",3,0,pending
Aspen,CO,"Aspen, CO",4789,787,428,"Aspen, CO",3,0,pending
Gypsum,CO,"Gypsum, CO",6922,1896,428,"Aspen, CO",3,0,pending
Glenwood Springs,CO,"Glenwood Springs, CO",9906,5972,428,"Aspen, CO",3,0,pending
Gunnison,CO,"Gunnison, CO",6076,6010,428,"Aspen, CO",3,0,pending
McCook,NE,"McCook, NE",7580,1216,430,"Furnass, NE",3,1,quota_sparse
Rifle,CO,"Rifle, CO",9563,4681,433,"Dove Creek, CO",3,0,pending
Delta,CO,"Delta, CO",8791,5989,433,"Dove Creek, CO",3,0,pending
Buena Vista,VA,"Buena Vista, VA",6618,360,435,"Albemarle, VA",3,0,pending
Bridgewater,VA,"Bridgewater, VA",5889,2860,435,"Albemarle, VA",3,0,pending
Lexington,VA,"Lexington, VA",7262,5059,435,"Albemarle, VA",3,0,pending
Concordia,KS,"Concordia, KS",5218,2435,436,"Topeka, KS",3,0,pending
Oak Hill,WV,"Oak Hill, WV",8140,519,438,"Greenbrier, WV",3,1,quota_medium
Lake Monticello,VA,"Lake Monticello, VA",9920,2874,440,"Spotslyvania, VA",3,1,quota_medium
Salida,CO,"Salida, CO",5467,596,441,"Pueblo, CO",3,1,quota_sparse
Bedford,VA,"Bedford, VA",6561,1421,443,"Lynchburg, VA",3,0,pending
Chanute,KS,"Chanute, KS",9252,6063,444,"Emporia, KS",3,0,pending
Fort Scott,KS,"Fort Scott, KS",7838,6070,444,"Emporia, KS",3,0,pending
Jerseyville,IL,"Jerseyville, IL",8469,122,445,"Springfield, IL",3,0,pending
Litchfield,IL,"Litchfield, IL",6897,2355,445,"Springfield, IL",3,0,pending
Vandalia,IL,"Vandalia, IL",7112,5017,445,"Springfield, IL",3,0,pending
Greenville,IL,"Greenville, IL",6666,6011,445,"Springfield, IL",3,0,pending
London,KY,London,8126,8695,446,"Madison, KY",3,0,pending
Mesquite,NV,"Mesquite, NV",2247,3273,448,"Mesquite, NV",3,0,pending
Boonville,MO,"Boonville, MO",8403,6009,451,"Jefferson, MO",3,0,pending
Farmville,VA,"Farmville, VA",8169,3250,454,"Danville, VA",3,1,quota_medium
Emporia,VA,"Emporia, VA",5496,6027,456,"Prince George, VA",3,0,pending
Bonne Terre,MO,"Bonne Terre, MO",7133,1574,457,"Gasconade, MO",3,0,pending
Moapa Valley,NV,"Moapa Valley, NV",6924,427,458,"Las Vegas, NV",3,0,pending
Laughlin,NV,"Laughlin, NV",7323,6096,458,"Las Vegas, NV",3,0,pending
Lamar,CO,"Lamar, CO",7555,1545,460,"Trinidad, CO",3,0,pending
La Junta,CO,"La Junta, CO",6951,2331,460,"Trinidad, CO",3,0,pending
Chester,IL,"Chester, IL",8588,6046,461,"Belleville, IL",3,1,quota_sparse
South Boston,VA,"South Boston, VA",7976,6061,463,"Roanoake, VA",3,0,pending
Galax,VA,"Galax, VA",6914,6065,463,"Roanoake, VA",3,0,pending
Marion,VA,"Marion, VA",5957,2371,464,"Washington, VA",3,0,pending
Pulaski,VA,"Pulaski, VA",8890,2863,464,"Washington, VA",3,1,quota_medium
Pratt,KS,"Pratt, KS",6849,237,465,"Wichita, KS",3,0,pending
Big Stone Gap,VA,"Big Stone Gap, VA",5614,56,466,"Wise, VA",3,0,pending
Richlands,VA,"Richlands, VA",5504,2855,466,"Wise, VA",3,0,pending
Abingdon,VA,"Abingdon, VA",8119,6056,466,"Wise, VA",3,0,pending
Ulysses,KS,"Ulysses, KS",6097,2712,469,"Liberal, KS",3,0,pending
Page,AZ,"Page, AZ",7490,6066,470,"Navajo Nation, AZ",3,0,pending
Winslow,AZ,"Winslow, AZ",9500,6160,470,"Navajo Nation, AZ",3,0,pending
Roxboro,NC,"Roxboro, NC",8334,6079,472,"Nash, NC",3,0,pending
Rolesville,NC,"Rolesville, NC",6289,4316,473,"Wake, NC",3,0,pending
Williamston,NC,"Williamston, NC",5508,3683,474,"Beaufort, NC",3,1,quota_medium
Kill Devil Hills,NC,"Kill Devil Hills, NC",7058,6095,474,"Beaufort, NC",3,1,quota_medium
Williamsburg,KY,Williamsburg,5293,2171,475,"Wayne, KY",3,0,pending
Socorro,NM,"Socorro, NM",8722,71,478,"Cibola, NM",3,0,pending
Zuni Pueblo,NM,"Zuni Pueblo, NM",6302,1797,478,"Cibola, NM",3,0,pending
Briar Chapel,NC,"Briar Chapel, NC",5108,2646,481,"Guilford, NC",3,0,pending
Siler City,NC,"Siler City, NC",8396,3927,481,"Guilford, NC",3,0,pending
LaFollette,TN,"LaFollette, TN",7456,3335,485,"Knoxville, TN",3,0,pending
Jefferson City,TN,"Jefferson City, TN",8504,8704,485,"Knoxville, TN",3,0,pending
Taos,NM,"Taos, NM",5740,4367,486,"Tucumcari, NM",3,0,pending
Wadesboro,NC,"Wadesboro, NC",5584,3073,487,"Mecklenberg, NC",3,0,pending
Clayton,NM,"Clayton, NM",3810,3076,488,"Clayton, NM",3,0,pending
Tucumcari,NM,"Tucumcari, NM",5025,4939,488,"Clayton, NM",3,1,quota_sparse
Raton,NM,"Raton, NM",6187,6099,488,"Clayton, NM",3,1,quota_sparse
Morehead City,NC,"Morehead City, NC",9347,4957,491,"Onslow, NC",3,0,pending
Perry,OK,"Perry, OK",5097,2448,493,"Enid, OK",3,0,pending
Alva,OK,"Alva, OK",5180,3313,493,"Enid, OK",3,1,quota_medium
Forest City,NC,"Forest City, NC",7282,798,494,"Buncombe, NC",3,0,pending
Marion,NC,"Marion, NC",7861,6128,494,"Buncombe, NC",3,0,pending
Pryor Creek,OK,"Pryor Creek, OK",9469,744,495,"Tulsa, OK",3,0,pending
Coweta,OK,"Coweta, OK",9559,2777,495,"Tulsa, OK",3,0,pending
Skiatook,OK,"Skiatook, OK",7880,3594,495,"Tulsa, OK",3,0,pending
Vinita,OK,"Vinita, OK",5643,4882,495,"Tulsa, OK",3,0,pending
Grove,OK,"Grove, OK",6751,8705,495,"Tulsa, OK",3,0,pending
Wagoner,OK,"Wagoner, OK",8713,8716,495,"Tulsa, OK",3,0,pending
Rockingham,NC,"Rockingham, NC",9220,1012,497,"Cumberland, NC",3,0,pending
Sparta,TN,"Sparta, TN",5096,1150,499,"Coffee, TN",3,0,pending
Northern Channel Islands,CA,"Northern Channel Islands, CA",2400,6741,501,"Northern Channel Islands, CA",3,0,pending
Pigeon Forge,TN,"Pigeon Forge, TN",6171,6137,504,"Chattanooga, TN",3,0,pending
Clinton,NC,"Clinton, NC",8767,2153,506,"New Hanover, NC",3,0,pending
Perryton,TX,"Perryton, TX",9252,3245,507,"Dumas, TX",3,1,quota_medium
Dalhart,TX,"Dalhart, TX",8370,3659,507,"Dumas, TX",3,0,pending
Belen,NM,"Belen, NM",7152,2579,510,"Santa Fe, NM",3,0,pending
Henryetta,OK,"Henryetta, OK",5765,1263,511,"Stillwater, OK",3,0,pending
Harrah,OK,"Harrah, OK",5891,4676,511,"Stillwater, OK",3,0,pending
Cullowhee,NC,"Cullowhee, NC",6228,8714,513,"Haywood, NC",3,1,quota_medium
Whiteville,NC,"Whiteville, NC",5589,1754,514,"Whiteville, NC",3,0,pending
Oak Island,NC,"Oak Island, NC",7507,6190,514,"Whiteville, NC",3,0,pending
Fairview,TN,"Fairview, TN",8331,772,516,"Maury, TN",3,0,pending
Bennettsville,SC,"Bennettsville, SC",8605,3294,517,"York, SC",3,0,pending
Lugoff,SC,"Lugoff, SC",7434,8722,517,"York, SC",3,0,pending
Batesburg-Leesville,SC,"Batesburg-Leesville, SC",5441,1828,518,"Greenville, SC",3,0,pending
Clinton,SC,"Clinton, SC",8637,4551,518,"Greenville, SC",3,0,pending
Lake Murray of Richland,SC,"Lake Murray of Richland, SC",5484,6189,518,"Greenville, SC",3,0,pending
Dillon,SC,"Dillon, SC",6677,2340,521,"Myrtle Beach, SC",3,0,pending
Southern Channel Islands,CA,"Southern Channel Islands, CA",2400,6744,522,"Southern Channel Islands, CA",3,0,pending
Paulden,AZ,"Paulden, AZ",5231,3793,523,"Prescott, AZ",3,0,pending
Toccoa,GA,"Toccoa, GA",8283,2181,524,"Hall, GA",3,0,pending
Garden City,SC,"Garden City, SC",9209,4619,525,"Horry, SC",3,0,pending
Dahlonega,GA,"Dahlonega, GA",6394,662,526,"Whitfield, GA",3,0,pending
Mena,AR,"Mena, AR",5653,5009,527,"Little River, AR",3,0,pending
De Queen,AR,"De Queen, AR",6707,6263,527,"Little River, AR",3,1,quota_medium
Danville,AL,"Danville, AL",6242,3097,528,"Morgan, AL",3,0,pending
Sallisaw,OK,"Sallisaw, OK",8596,3081,531,"McAlester, OK",3,0,pending
Poteau,OK,"Poteau, OK",8732,3846,531,"McAlester, OK",3,0,pending
Idabel,OK,"Idabel, OK",7007,3855,531,"McAlester, OK",3,0,pending
Hugo,OK,"Hugo, OK",5224,8739,531,"McAlester, OK",3,0,pending
Anadarko,OK,"Anadarko, OK",6717,2514,532,"Ada, OK",3,0,pending
Pauls Valley,OK,"Pauls Valley, OK",6152,3810,532,"Ada, OK",3,0,pending
Sulphur,OK,"Sulphur, OK",5097,3976,532,"Ada, OK",3,0,pending
Littlefield,TX,"Littlefield, TX",6090,3662,535,"Plainville, TX",3,0,pending
Slaton,TX,"Slaton, TX",6072,3981,535,"Plainville, TX",3,0,pending
Ruidoso,NM,"Ruidoso, NM",7739,800,539,"Roswell, NM",3,0,pending
Lamesa,TX,"Lamesa, TX",9427,2368,543,"Lubbock, TX",3,0,pending
Childress,TX,"Childress, TX",6101,2690,544,"Vernon, TX",3,0,pending
Meridianville,AL,"Meridianville, AL",6021,613,545,"Auburn, AL",3,0,pending
Arab,AL,"Arab, AL",8295,1733,545,"Auburn, AL",3,0,pending
Wetumpka,AL,"Wetumpka, AL",7994,6286,545,"Auburn, AL",3,0,pending
Catalina,AZ,"Catalina, AZ",7569,2824,548,"Pima, AZ",3,0,pending
Wellton,AZ,"Wellton, AZ",3000,3180,548,"Pima, AZ",3,0,pending
Gila Bend,AZ,"Gila Bend, AZ",2000,5003,548,"Pima, AZ",3,0,pending
Villa Alberto Andres Alvarado Aramburo,BS,Villa Alberto Andres Alvarado Aramburo,6902,4575,549,Baja California,3,0,pending
Ciudad Coahuila,BC,"Ciudad Coahuila, BC",7596,6748,549,Baja California,3,0,pending
Walterboro,SC,"Walterboro, SC",5278,6244,550,"Beaufort, SC",3,0,pending
Thomson,GA,"Thomson, GA",6689,4171,551,"Columbia, GA",3,0,pending
Truth or Consequences,NM,"Truth or Consequences, NM",6079,507,552,"Las Cruces, NM",3,1,quota_medium
Pesqueira,SO,"Pesqueira, SO",5699,438,553,Sonora,3,0,pending
Benjamin Hill,SO,"Benjamin Hill, SO",5071,1952,553,Sonora,3,0,pending
Bahia de Kino,SO,"Bahia de Kino, SO",6050,2864,553,Sonora,3,0,pending
Altar,SO,"Altar, SO",7927,4272,553,Sonora,3,0,pending
Esqueda,SO,"Esqueda, SO",6749,6343,553,Sonora,3,0,pending
Graham,TX,"Graham, TX",8865,657,554,"Wichita Falls, TX",3,0,pending
Decatur,TX,"Decatur, TX",6521,3482,554,"Wichita Falls, TX",3,0,pending
Bridgeport,TX,"Bridgeport, TX",6381,6278,554,"Wichita Falls, TX",3,0,pending
Eatonton,GA,"Eatonton, GA",6520,148,557,"Houston, GA",3,1,quota_medium
Barnesville,GA,"Barnesville, GA",6625,2088,557,"Houston, GA",3,0,pending
Commerce,TX,"Commerce, TX",8892,132,558,"Texarkana, TX",3,0,pending
Waynesboro,GA,"Waynesboro, GA",5704,6258,559,"Chatham, GA",3,0,pending
Swainsboro,GA,"Swainsboro, GA",7471,6301,559,"Chatham, GA",3,0,pending
San Simon,AZ,"San Simon, AZ",200,806,562,"Duncan, AZ",3,0,pending
Bremen,GA,"Bremen, GA",6355,2929,563,"Muscogee, GA",3,0,pending
Granbury,TX,"Granbury, TX",9386,6308,564,"Greater Dallas-Fort Worth Area, TX",3,0,pending
Keene,TX,"Keene, TX",6181,8757,564,"Greater Dallas-Fort Worth Area, TX",3,0,pending
Breckenridge,TX,"Breckenridge, TX",5590,6305,567,"Stephenville, TX",3,0,pending
Gilmer,TX,"Gilmer, TX",5187,6316,568,"Longview, TX",3,0,pending
Atlanta,TX,"Atlanta, TX",5605,8756,568,"Longview, TX",3,1,quota_medium+relabel
Hawkinsville,GA,"Hawkinsville, GA",5471,1261,573,"Lowndes, GA",3,0,pending
Jesup,GA,"Jesup, GA",9633,2667,573,"Lowndes, GA",3,0,pending
McRae,GA,"McRae, GA",5740,4370,573,"Lowndes, GA",3,0,pending
Kermit,TX,"Kermit, TX",6434,1873,574,"Odessa, TX",3,0,pending
Monahans,TX,"Monahans, TX",7690,2676,574,"Odessa, TX",3,0,pending
Pecos,TX,"Pecos, TX",9517,3680,574,"Odessa, TX",3,1,quota_medium
Hillsboro,TX,"Hillsboro, TX",8321,1301,575,"Navarro, TX",3,0,pending
Mexia,TX,"Mexia, TX",7406,3749,575,"Navarro, TX",3,0,pending
Marlin,TX,"Marlin, TX",5682,3864,575,"Navarro, TX",3,0,pending
Gun Barrel City,TX,"Gun Barrel City, TX",5985,8758,575,"Navarro, TX",3,0,pending
Thomaston,GA,"Thomaston, GA",9032,2694,576,"Thomas, GA",3,0,pending
International Falls,MN,"International Falls, MN",5802,1442,577,"Duluth, MN",3,0,pending
Virginia,MN,"Virginia, MN",8587,5547,577,"Duluth, MN",3,0,pending
Puerto Palomas de Villa,CH,"Puerto Palomas de Villa, CH",5659,172,579,Chihuahua,3,0,pending
Ejido Benito Juarez,CH,"Ejido Benito Juarez, CH",5778,622,579,Chihuahua,3,0,pending
Valentin Gomez Farias,CH,"Valentin Gomez Farias, CH",5330,746,579,Chihuahua,3,0,pending
San Buenaventura,CH,"San Buenaventura, CH",6957,870,579,Chihuahua,3,0,pending
Casas Grandes,CH,"Casas Grandes, CH",5256,1239,579,Chihuahua,3,0,pending
Guadalupe y Calvo,CH,"Guadalupe y Calvo, CH",5816,2612,579,Chihuahua,3,0,pending
Miguel Ahumada,CH,"Miguel Ahumada, CH",8575,2917,579,Chihuahua,3,0,pending
Colonia Anahuac,CH,"Colonia Anahuac, CH",9952,3118,579,Chihuahua,3,0,pending
Creel,CH,"Creel, CH",5026,3951,579,Chihuahua,3,0,pending
Benito Juarez,CH,"Benito Juarez, CH",6138,4639,579,Chihuahua,3,0,pending
La Junta,CH,"La Junta, CH",8930,6402,579,Chihuahua,3,0,pending
Lindale,TX,"Lindale, TX",5692,1928,580,"Tyler, TX",3,0,pending
Gladewater,TX,"Gladewater, TX",6432,3350,580,"Tyler, TX",3,0,pending
Alpine,TX,"Alpine, TX",5952,3407,581,"Reeves, TX",3,0,pending
Fort Stockton,TX,"Fort Stockton, TX",8649,6356,581,"Reeves, TX",3,1,quota_medium
Rockdale,TX,"Rockdale, TX",5609,206,587,"Waco, TX",3,0,pending
Kingsland,TX,"Kingsland, TX",6030,280,587,"Waco, TX",3,0,pending
Burnet,TX,"Burnet, TX",6239,6363,587,"Waco, TX",3,0,pending
Duncan,AZ,"Duncan, AZ",5139,1202,588,"San Carlos, AZ",3,0,pending
Morenci,AZ,"Morenci, AZ",1500,2321,588,"San Carlos, AZ",3,0,pending
