name,abbr,lon,lat,population,label,source,geoname_id
Prichard,AL,-88.07889,30.7388,22351,"Prichard, AL",geonames,4084888
Anniston,AL,-85.83163,33.65983,22347,"Anniston, AL",geonames,4830198
Palm Springs,FL,-80.09615,26.6359,22341,"Palm Springs, FL",geonames,4167583
Ruston,LA,-92.63793,32.52321,22340,"Ruston, LA",geonames,4339348
Gualaco,HN,-86.07076,15.02521,22327,"Gualaco, HN",geonames,3609389
Wilmington,MA,-71.17367,42.54648,22325,"Wilmington, MA",geonames,4955840
Midlothian,TX,-96.99445,32.48236,22318,"Midlothian, TX",geonames,4711156
Oxford,MS,-89.51925,34.3665,22314,"Oxford, MS",geonames,4440076
San Lorenzo,HN,-87.44722,13.42417,22289,"San Lorenzo, HN",geonames,3601977
Cerro Azul,VE,-97.74088,21.192,22268,"Cerro Azul, VE",geonames,3531321
Oakdale,CA,-120.84715,37.76659,22259,"Oakdale, CA",geonames,5378500
Darien,IL,-87.97395,41.75198,22256,"Darien, IL",geonames,4889447
Bloomingdale,IL,-88.0809,41.95753,22254,"Bloomingdale, IL",geonames,4885156
Venice,FL,-82.45426,27.09978,22211,"Venice, FL",geonames,4176380
Ludlow,MA,-72.47592,42.16009,22201,"Ludlow, MA",geonames,4942744
Duncan,BC,-123.70266,48.78293,22199,"Duncan, BC",geonames,5943865
Nava,CO,-100.76565,28.42071,22192,"Nava, CO",geonames,3995050
South Bradenton,FL,-82.58176,27.4631,22178,"South Bradenton, FL",geonames,4173392
Hillside,NJ,-74.23015,40.70121,22155,"Hillside, NJ",geonames,5099093
Foggy Bottom,DC,-77.0622,38.9015,22146,Washington D.C.,geonames,4138666
North Plainfield,NJ,-74.42737,40.6301,22140,"North Plainfield, NJ",geonames,5101938
Acworth,GA,-84.67837,34.06635,22131,"Acworth, GA",geonames,4179074
Pascagoula,MS,-88.55613,30.36576,22126,"Pascagoula, MS",geonames,4440397
Sunny Isles Beach,FL,-80.12282,25.95065,22123,"Sunny Isles Beach, FL",geonames,4174383
Kingsville,ON,-82.73312,42.10009,22119,"Kingsville, ON",geonames,5992526
Roseburg,OR,-123.34174,43.2165,22114,"Roseburg, OR",geonames,5749352
Oxford,OH,-84.74523,39.507,22104,"Oxford, OH",geonames,4520760
Merrick,NY,-73.55152,40.66288,22097,"Merrick, NY",geonames,5126630
Nogales,VE,-97.16311,18.82776,22085,"Nogales, VE",geonames,3522696
Somerset,NJ,-74.48849,40.4976,22083,"Somerset, NJ",geonames,5104755
Moses Lake,WA,-119.27808,47.13014,22082,"Moses Lake, WA",geonames,5803990
Greater Northdale,FL,-82.52594,28.10545,22079,"Greater Northdale, FL",geonames,7259823
Northdale,FL,-82.50561,28.0939,22079,"Northdale, FL",geonames,8479411
Saginaw,TX,-97.36391,32.86013,22079,"Saginaw, TX",geonames,4724642
Summit,NJ,-74.36468,40.71562,22074,"Summit, NJ",geonames,5105127
Alliance,OH,-81.10593,40.91534,22055,"Alliance, OH",geonames,5145607
South Holland,IL,-87.60699,41.60087,22043,"South Holland, IL",geonames,4911934
Kenmore,WA,-122.24401,47.75732,22030,"Kenmore, WA",geonames,5799587
Del City,OK,-97.44087,35.44201,22022,"Del City, OK",geonames,4534934
Derry,NH,-71.32729,42.88064,22015,"Derry, NH",geonames,5085374
Hamtramck,MI,-83.04964,42.39282,22002,"Hamtramck, MI",geonames,4995197
Green Valley,AZ,-111.0007,31.8548,22000,"Green Valley, AZ",curated,
Wekiwa Springs,FL,-81.42563,28.69861,21998,"Wekiwa Springs, FL",geonames,4177671
Leesburg,FL,-81.87786,28.81082,21993,"Leesburg, FL",geonames,4161771
Duarte,CA,-117.97729,34.13945,21990,"Duarte, CA",geonames,5344147
Converse,TX,-98.31612,29.51801,21987,"Converse, TX",geonames,4683021
Villa Park,IL,-87.98895,41.88975,21969,"Villa Park, IL",geonames,4914830
Searcy,AR,-92.7099,35.9019,21960,"Searcy, AR",curated,
Decatur,GA,-84.29631,33.77483,21957,"Decatur, GA",geonames,4191124
Portsmouth,NH,-70.7626,43.0718,21956,"Portsmouth, NH",curated,
Park Forest,IL,-87.67449,41.49142,21954,"Park Forest, IL",geonames,4905337
Heredia,CR,-84.11587,9.99872,21947,"Heredia, CR",geonames,3623486
Christiansburg,VA,-80.40894,37.12985,21943,"Christiansburg, VA",geonames,4752665
Jurupa Valley,CA,-117.51644,33.99251,21930,"Jurupa Valley, CA",geonames,5373492
Ashland,CA,-122.11385,37.69465,21925,"Ashland, CA",geonames,5325011
West and East Lealman,FL,-82.68944,27.81993,21924,"West and East Lealman, FL",geonames,4177960
Farragut,TN,-84.15353,35.88452,21919,"Farragut, TN",geonames,4621846
La Porte,IN,-86.71389,41.60774,21916,"La Porte, IN",geonames,8449910
Reyes Acozac,EM,-98.98079,19.7755,21910,"Reyes Acozac, EM",geonames,3523900
Gallup,NM,-108.7426,35.5281,21899,"Gallup, NM",curated,
Mount Vernon Triangle,DC,-77.01685,38.90232,21897,Washington D.C.,geonames,13526896
Playas del Rosario,TB,-92.93243,17.85289,21893,"Playas del Rosario, TB",geonames,3802723
McAlester,OK,-95.7698,34.9335,21890,"McAlester, OK",curated,
Prairie Village,KS,-94.63357,38.99167,21877,"Prairie Village, KS",geonames,4277718
Smithfield,RI,-71.54951,41.92204,21872,"Smithfield, RI",geonames,5224949
Clarksville,IN,-85.75996,38.29674,21866,"Clarksville, IN",geonames,4255836
Huetamo de Nunez,MI,-100.90004,18.62602,21864,"Huetamo de Nunez, MI",geonames,4004555
Wadsworth,OH,-81.72985,41.02561,21860,"Wadsworth, OH",geonames,5175496
Carbondale,IL,-89.2168,37.7273,21857,"Carbondale, IL",curated,
Camas,WA,-122.39954,45.58706,21846,"Camas, WA",geonames,5788822
Fort Walton Beach,FL,-86.61707,30.42059,21817,"Fort Walton Beach, FL",geonames,4156042
Klamath Falls,OR,-121.7817,42.2249,21813,"Klamath Falls, OR",curated,
Geneva,IL,-88.30535,41.88753,21806,"Geneva, IL",geonames,4893591
Brent,FL,-87.23608,30.46881,21804,"Brent, FL",geonames,4148803
Las Matas de Farfan,DO,-71.51656,18.87309,21802,Las Matas de Farfan,geonames,3500370
Santa Maria de Jesus,GUA,-90.71036,14.49452,21795,Santa Maria de Jesus,geonames,3589253
South Euclid,OH,-81.51846,41.52311,21794,"South Euclid, OH",geonames,5172485
Collingwood,ON,-80.21638,44.4834,21793,"Collingwood, ON",geonames,5925975
Santa Maria Atzompa,OA,-96.77686,17.10165,21788,"Santa Maria Atzompa, OA",geonames,3517280
Tenango de Arista,EM,-99.5898,19.10446,21765,"Tenango de Arista, EM",geonames,3515993
Brushy Creek,TX,-97.73973,30.51353,21764,"Brushy Creek, TX",geonames,4676920
Sugar Hill,GA,-84.03352,34.10649,21747,"Sugar Hill, GA",geonames,4225039
Westchase,FL,-82.60982,28.05502,21747,"Westchase, FL",geonames,4177779
Chiconcuac,EM,-98.89884,19.55939,21738,"Chiconcuac, EM",geonames,3530932
Chillicothe,OH,-82.9824,39.33312,21727,"Chillicothe, OH",geonames,4828890
Tuxpan,NA,-105.29901,21.94173,21709,"Tuxpan, NA",geonames,3980841
South Lake Tahoe,CA,-119.98435,38.93324,21706,"South Lake Tahoe, CA",geonames,5397664
Sombrerete,ZA,-103.64134,23.63138,21702,"Sombrerete, ZA",geonames,3982887
West Carson,CA,-118.29257,33.82168,21699,"West Carson, CA",geonames,5407908
Massapequa,NY,-73.47429,40.68066,21685,"Massapequa, NY",geonames,5126183
Canton,MA,-71.14477,42.15843,21679,"Canton, MA",geonames,4932214
Lincoln,RI,-71.435,41.92111,21670,"Lincoln, RI",geonames,8531960
Roselle,NJ,-74.25882,40.65223,21670,"Roselle, NJ",geonames,5103500
Lumberton,NC,-79.01045,34.61834,21667,"Lumberton, NC",geonames,4477525
San Pablo,CR,-84.09656,9.99559,21662,"San Pablo, CR",geonames,3621729
Petatlan,GR,-101.26798,17.53768,21659,"Petatlan, GR",geonames,3992842
Yamaranguila,HN,-88.24199,14.28333,21633,"Yamaranguila, HN",geonames,3600254
Taylors,SC,-82.29623,34.92039,21617,"Taylors, SC",geonames,4598353
Hanover,MB,-96.6854,49.5254,21600,"Hanover, MB",curated,
Yucca Valley,CA,-116.43224,34.11417,21600,"Yucca Valley, CA",geonames,5411079
Chapala,JA,-103.18963,20.29246,21596,"Chapala, JA",geonames,4014553
Westford,MA,-71.43784,42.57926,21587,"Westford, MA",geonames,4955219
Zacatepec,MO,-99.18981,18.65409,21586,"Zacatepec, MO",geonames,3514163
Vicksburg,MS,-90.8779,32.3526,21573,"Vicksburg, MS",curated,
Edgewater,FL,-80.90228,28.98888,21566,"Edgewater, FL",geonames,4154205
Allison Park,PA,-79.95867,40.55951,21552,"Allison Park, PA",geonames,5178165
Baie-Comeau,QC,-68.14894,49.21679,21536,"Baie-Comeau, QC",geonames,5889745
Santa Rita,HN,-87.88333,15.2,21536,"Santa Rita, HN",geonames,3601516
Bloomfield,CT,-72.73009,41.82649,21535,"Bloomfield, CT",geonames,5282526
Bay Point,CA,-121.96163,38.02909,21534,"Bay Point, CA",geonames,5326561
Sedalia,MO,-93.22826,38.70446,21516,"Sedalia, MO",geonames,4408000
Tanki Leendert,AW,-70.02004,12.53914,21500,Tanki Leendert,geonames,3577072
Patterson,CA,-121.12966,37.4716,21498,"Patterson, CA",geonames,5381515
Greenfield,IN,-85.76942,39.78504,21497,"Greenfield, IN",geonames,4258285
Waynesboro,VA,-78.88947,38.06847,21491,"Waynesboro, VA",geonames,4792522
H Street NE,DC,-76.99587,38.90015,21480,Washington D.C.,geonames,13526894
Bedford,NS,-63.66732,44.72552,21474,"Bedford, NS",geonames,5897321
Fort St. John,BC,-120.85292,56.24988,21465,"Fort St. John, BC",geonames,5955960
Albertville,AL,-86.20878,34.26783,21462,"Albertville, AL",geonames,4829791
Masatepe,NI,-86.14458,11.91445,21452,"Masatepe, NI",geonames,3617725
Aguilares,SV,-89.18972,13.95722,21445,"Aguilares, SV",geonames,3587428
Stoneham,MA,-71.0995,42.4801,21437,"Stoneham, MA",geonames,4952121
Basking Ridge,NJ,-74.54932,40.70621,21424,"Basking Ridge, NJ",geonames,5095409
Perrysburg,OH,-83.62716,41.557,21423,"Perrysburg, OH",geonames,5166516
Erie,CO,-105.04998,40.05026,21420,"Erie, CO",geonames,5576859
Atoyac de Alvarez,GR,-100.43306,17.20667,21407,"Atoyac de Alvarez, GR",geonames,4017984
Clinton,UT,-112.0505,41.13967,21399,"Clinton, UT",geonames,5773001
Evans,CO,-104.69219,40.37637,21383,"Evans, CO",geonames,5576909
Mandan,ND,-100.88958,46.82666,21382,"Mandan, ND",geonames,5690366
Winchester,MA,-71.137,42.45232,21374,"Winchester, MA",geonames,4955884
Fortin de las Flores,VE,-97.0,18.90806,21370,"Fortin de las Flores, VE",geonames,3527596
Okemos,MI,-84.42747,42.72226,21369,"Okemos, MI",geonames,5004359
Arnold,MO,-90.37762,38.43283,21357,"Arnold, MO",geonames,4375087
East Moline,IL,-90.4443,41.50087,21350,"East Moline, IL",geonames,4890536
Owen Sound,ON,-80.94349,44.56717,21341,"Owen Sound, ON",geonames,6095645
West Pensacola,FL,-87.27969,30.42659,21339,"West Pensacola, FL",geonames,4177908
Kinston,NC,-77.58164,35.26266,21337,"Kinston, NC",geonames,4474436
Terrier Rouge,HT,-71.95483,19.63634,21328,Terrier Rouge,geonames,3716737
Shelbyville,TN,-86.46027,35.48341,21317,"Shelbyville, TN",geonames,4657077
Marquette,MI,-87.3954,46.5436,21295,"Marquette, MI",curated,
Fairfield Heights,IN,-86.38224,39.82861,21285,"Fairfield Heights, IN",geonames,8347326
Biddeford,ME,-70.45338,43.49258,21282,"Biddeford, ME",geonames,4958141
Golden Valley,MN,-93.34912,45.00969,21270,"Golden Valley, MN",geonames,5028163
Canyon Lake,TX,-98.26251,29.87522,21262,"Canyon Lake, TX",geonames,4678901
Conda,ID,-111.53245,42.72825,21260,"Conda, ID",geonames,5589394
Oxford,AL,-85.83496,33.61427,21249,"Oxford, AL",geonames,4081914
Patzicia,GUA,-90.92659,14.63194,21249,Patzicia,geonames,3591523
South Milwaukee,WI,-87.86064,42.91057,21233,"South Milwaukee, WI",geonames,5273812
Marina,CA,-121.80217,36.6844,21229,"Marina, CA",geonames,5370493
Mukilteo,WA,-122.30458,47.94454,21226,"Mukilteo, WA",geonames,5804306
Rancho San Diego,CA,-116.9353,32.74727,21208,"Rancho San Diego, CA",geonames,5386053
Iriona,HN,-85.09323,15.96777,21207,"Iriona, HN",geonames,3608822
Charleston,IL,-88.17615,39.49615,21196,"Charleston, IL",geonames,4235668
Bedford,NH,-71.5159,42.94647,21188,"Bedford, NH",geonames,5083221
Romita,GT,-101.517,20.87208,21176,"Romita, GT",geonames,3988462
Uxbridge,ON,-79.11628,44.10012,21176,"Uxbridge, ON",geonames,6172932
Pleasant Plains,DC,-77.03025,38.93067,21174,Washington D.C.,geonames,4140040
Jimaguayu,CU,-77.82574,21.24194,21169,Jimaguayu,geonames,3754915
Cauto Cristo,CU,-76.47273,20.55711,21159,Cauto Cristo,geonames,3564885
Addison,VT,-73.1672,44.0143,21156,"Addison, VT",curated,
Carrboro,NC,-79.07529,35.91014,21156,"Carrboro, NC",geonames,4459343
Crest Hill,IL,-88.09867,41.55475,21153,"Crest Hill, IL",geonames,4889107
Saint Andrews,SC,-81.101,34.043,21151,"Saint Andrews, SC",geonames,4593724
San Jose de Ocoa,DO,-70.50692,18.54685,21148,San Jose de Ocoa,geonames,3493100
Hays,KS,-99.3268,38.8792,21116,"Hays, KS",curated,
Ashland,KY,-82.63794,38.47841,21108,Ashland,geonames,4282757
Puente de Ixtla,MO,-99.31806,18.61472,21098,"Puente de Ixtla, MO",geonames,3521051
'Ewa Beach-Iroquois Point,HI,-157.99133,21.31532,21088,"'Ewa Beach-Iroquois Point, HI",geonames,13645935
San Pedro Totoltepec,EM,-99.57197,19.31108,21076,"San Pedro Totoltepec, EM",geonames,3827255
Mililani Mauka,HI,-157.99452,21.47793,21075,"Mililani Mauka, HI",geonames,13645942
Xoxocotla,MO,-99.24577,18.68415,21074,"Xoxocotla, MO",geonames,3514398
Ferguson,MO,-90.30539,38.74422,21059,"Ferguson, MO",geonames,4386387
Bayaguana,DO,-69.63525,18.75031,21055,Bayaguana,geonames,3511626
Conway,SC,-79.04781,33.836,21053,"Conway, SC",geonames,4575461
Lino Lakes,MN,-93.08883,45.16024,21050,"Lino Lakes, MN",geonames,5034767
West Lake Stevens,WA,-122.1018,47.99343,21047,"West Lake Stevens, WA",geonames,5815539
New Hope,MN,-93.38662,45.03802,21032,"New Hope, MN",geonames,5039094
Palm River-Clair Mel,FL,-82.37939,27.92386,21024,"Palm River-Clair Mel, FL",geonames,7260548
Trussville,AL,-86.60888,33.61983,21023,"Trussville, AL",geonames,4094212
Esquias,HN,-87.3712,14.74392,21009,"Esquias, HN",geonames,3609742
Laventille,TT,-61.49889,10.64917,21000,Laventille,geonames,3574309
Corinth,TX,-97.06473,33.15401,20998,"Corinth, TX",geonames,4683317
Varennes,QC,-73.43246,45.68338,20994,"Varennes, QC",geonames,6173508
Mountlake Terrace,WA,-122.30874,47.78815,20989,"Mountlake Terrace, WA",geonames,5804191
Chester,VA,-77.44165,37.35682,20987,"Chester, VA",geonames,4752229
Nixa,MO,-93.29435,37.04339,20984,"Nixa, MO",geonames,4400648
East Ridge,TN,-85.2519,35.01424,20979,"East Ridge, TN",geonames,4620131
Makakilo-Makaiwa Hills-Kunia,HI,-158.07326,21.36676,20967,"Makakilo-Makaiwa Hills-Kunia, HI",geonames,13645940
Langue,HN,-87.6525,13.62083,20944,"Langue, HN",geonames,3607294
El Grullo,JA,-104.21626,19.80665,20924,"El Grullo, JA",geonames,4009697
Acajete,PU,-97.95231,19.11154,20923,"Acajete, PU",geonames,3533486
Plainview,TX,-101.70684,34.18479,20919,"Plainview, TX",geonames,5528450
Agoura Hills,CA,-118.77453,34.13639,20915,"Agoura Hills, CA",geonames,5322553
Grayslake,IL,-88.04175,42.34447,20915,"Grayslake, IL",geonames,4894465
Acton,MA,-71.43284,42.48509,20897,"Acton, MA",geonames,4928703
Sanford,ME,-70.77422,43.43925,20893,"Sanford, ME",geonames,4977762
Silver Firs,WA,-122.1551,47.86602,20891,"Silver Firs, WA",geonames,7176035
Hauppauge,NY,-73.20261,40.82565,20882,"Hauppauge, NY",geonames,5120228
Kihei,HI,-156.44578,20.76462,20881,"Kihei, HI",geonames,5849297
South El Monte,CA,-118.04673,34.05195,20878,"South El Monte, CA",geonames,5397376
Arvin,CA,-118.82843,35.20913,20876,"Arvin, CA",geonames,5324903
San Rafael,EM,-98.75636,19.20959,20873,"San Rafael, EM",geonames,3517917
Johnston,IA,-93.69772,41.67304,20871,"Johnston, IA",geonames,4862760
Gardner,KS,-94.92719,38.81084,20868,"Gardner, KS",geonames,4271935
Lathrop,CA,-121.27661,37.8227,20866,"Lathrop, CA",geonames,5365425
Minas,CU,-77.6094,21.48764,20863,Minas,geonames,3546894
Ashland,OR,-122.70948,42.19458,20861,"Ashland, OR",geonames,5711789
Sidney,OH,-84.1555,40.28422,20858,"Sidney, OH",geonames,5172078
Birmingham,MI,-83.21132,42.5467,20857,"Birmingham, MI",geonames,4986172
Sweetwater,FL,-80.37311,25.76343,20840,"Sweetwater, FL",geonames,4174600
Bandariba,CW,-68.83092,12.09257,20838,Bandariba,geonames,13308487
Milwaukie,OR,-122.63926,45.44623,20830,"Milwaukie, OR",geonames,5740900
East Millcreek,UT,-111.81049,40.69995,20816,"East Millcreek, UT",geonames,5774301
Grand Island,NY,-78.96254,43.03311,20813,"Grand Island, NY",geonames,5119019
Nandaime,NI,-86.05286,11.75696,20810,"Nandaime, NI",geonames,3617513
Union City,GA,-84.54243,33.58706,20805,"Union City, GA",geonames,4227777
Woodlawn,VA,-77.13276,38.71678,20804,"Woodlawn, VA",geonames,4794531
Clarence-Rockland,ON,-75.29101,45.5501,20790,"Clarence-Rockland, ON",geonames,5923101
Piqua,OH,-84.24244,40.14477,20790,"Piqua, OH",geonames,5166819
Las Margaritas,CS,-91.98224,16.31281,20786,"Las Margaritas, CS",geonames,3524744
Lomita,CA,-118.31507,33.79224,20785,"Lomita, CA",geonames,5367767
Cockeysville,MD,-76.64386,39.48122,20776,"Cockeysville, MD",geonames,4351887
Fergus,ON,-80.37761,43.70604,20767,"Fergus, ON",geonames,7871320
Easley,SC,-82.60152,34.82984,20765,"Easley, SC",geonames,4577263
Capulhuac de Mirafuentes,EM,-99.46585,19.19354,20757,"Capulhuac de Mirafuentes, EM",geonames,3531598
Pleasantville,NJ,-74.52404,39.38984,20755,"Pleasantville, NJ",geonames,4503646
Palisades Park,NJ,-73.99764,40.84816,20743,"Palisades Park, NJ",geonames,5102369
Jenks,OK,-95.96833,36.02287,20740,"Jenks, OK",geonames,4539615
Latham,NY,-73.75901,42.74702,20736,"Latham, NY",geonames,5124045
Simpsonville,SC,-82.25428,34.73706,20736,"Simpsonville, SC",geonames,4595864
Darien,CT,-73.46929,41.07871,20732,"Darien, CT",geonames,4832425
Pleasant Prairie,WI,-87.93341,42.55308,20726,"Pleasant Prairie, WI",geonames,5267403
San Lucas Sacatepequez,GUA,-90.65681,14.61075,20723,San Lucas Sacatepequez,geonames,3589852
Port Alberni,BC,-124.8028,49.24133,20712,"Port Alberni, BC",geonames,6111632
Ancon,PA,-79.5514,8.96015,20706,"Ancon, PA",geonames,3714734
NoMa,DC,-77.00598,38.90372,20700,Washington D.C.,geonames,13526897
Allende,CO,-100.85111,28.34124,20694,"Allende, CO",geonames,4018761
Adrian,MI,-84.03717,41.89755,20691,"Adrian, MI",geonames,4983811
Chambersburg,PA,-77.6611,39.93759,20691,"Chambersburg, PA",geonames,4557109
Mountain Brook,AL,-86.75221,33.50094,20691,"Mountain Brook, AL",geonames,4078646
Piscataquis,ME,-69.2276,45.1835,20682,"Piscataquis, ME",curated,
Xonacatlan,EM,-99.52807,19.40513,20680,"Xonacatlan, EM",geonames,3514409
West Melbourne,FL,-80.65339,28.07168,20679,"West Melbourne, FL",geonames,4177872
Wasaga Beach,ON,-80.01637,44.5168,20675,"Wasaga Beach, ON",geonames,6176421
Esquipulas,GUA,-89.35166,14.56571,20674,Esquipulas,geonames,3595783
Linstead,JM,-77.03171,18.13683,20660,Linstead,geonames,3489760
Rotterdam,NY,-73.97096,42.78702,20652,"Rotterdam, NY",geonames,5134453
Lakeside,CA,-116.92225,32.85727,20648,"Lakeside, CA",geonames,5364782
Kalihi Valley,HI,-157.84294,21.36373,20647,"Kalihi Valley, HI",geonames,9534958
Bethany,OR,-122.8676,45.55789,20646,"Bethany, OR",geonames,5713759
Lake Worth Corridor,FL,-80.10102,26.61649,20635,"Lake Worth Corridor, FL",geonames,4161424
Winter Gardens,CA,-116.93336,32.83116,20631,"Winter Gardens, CA",geonames,5410129
Lockport,NY,-78.69031,43.17061,20624,"Lockport, NY",geonames,5125011
Lebanon,OH,-84.20299,39.43534,20623,"Lebanon, OH",geonames,4516412
Wade Hampton,SC,-82.33317,34.90373,20622,"Wade Hampton, SC",geonames,4599937
Murphy,TX,-96.61305,33.01512,20610,"Murphy, TX",geonames,4713507
Coralville,IA,-91.58045,41.6764,20608,"Coralville, IA",geonames,4852640
Ensley,FL,-87.27275,30.51881,20602,"Ensley, FL",geonames,4154489
Riverview,NB,-64.81597,46.05455,20584,"Riverview, NB",geonames,6122758
Sapulpa,OK,-96.11417,35.9987,20579,"Sapulpa, OK",geonames,4550881
Elko,NV,-115.7631,40.8324,20564,"Elko, NV",curated,
American Canyon,CA,-122.2608,38.17492,20554,"American Canyon, CA",geonames,5323694
South San Jose Hills,CA,-117.90478,34.01279,20551,"South San Jose Hills, CA",geonames,5397777
Belton,TX,-97.46445,31.05601,20547,"Belton, TX",geonames,4673425
Agoura,CA,-118.73787,34.14306,20537,"Agoura, CA",geonames,5322551
Bayville,NJ,-74.15486,39.90929,20512,"Bayville, NJ",geonames,4500688
Westmount,QC,-73.59918,45.48341,20494,"Westmount, QC",geonames,6179226
Kirkland,QC,-73.86586,45.45008,20491,"Kirkland, QC",geonames,5992830
El Estor,GUA,-89.33111,15.53221,20489,El Estor,geonames,3597078
Arbutus,MD,-76.69997,39.25455,20483,"Arbutus, MD",geonames,4347371
Hammond,LA,-90.46293,30.50463,20480,"Hammond, LA",geonames,4326868
San Buenaventura,CO,-101.54891,27.06193,20480,"San Buenaventura, CO",geonames,3987500
Flores,GUA,-89.89941,16.92258,20464,Flores,geonames,3595725
Jaral del Progreso,GT,-101.06419,20.37205,20457,"Jaral del Progreso, GT",geonames,4004092
Rama,NI,-84.21952,12.15965,20456,"Rama, NI",geonames,3617095
Schofield-Wheeler,HI,-158.04681,21.48394,20452,"Schofield-Wheeler, HI",geonames,13645944
Libertyville,IL,-87.95313,42.28308,20436,"Libertyville, IL",geonames,4899739
San Pablo Jocopilas,GUA,-91.45188,14.58882,20433,San Pablo Jocopilas,geonames,3589671
Terrazas del Valle,BC,-116.82667,32.4875,20421,"Terrazas del Valle, BC",geonames,8858106
Pittsburg,KS,-94.70496,37.41088,20409,"Pittsburg, KS",geonames,4277241
Portsmouth,OH,-82.99767,38.73174,20409,"Portsmouth, OH",geonames,4521816
Camrose,AB,-112.83525,53.01684,20405,"Camrose, AB",geonames,5914653
Granite Bay,CA,-121.16384,38.76323,20402,"Granite Bay, CA",geonames,5353530
Elizabeth City,NC,-76.2204,36.301,20400,"Elizabeth City, NC",curated,
Stephenville,TX,-98.2045,32.2201,20400,"Stephenville, TX",curated,
Charlestown,MA,-71.062,42.37787,20397,"Charlestown, MA",geonames,4932819
Louisville,CO,-105.13193,39.97776,20396,"Louisville, CO",geonames,5429522
